gene	ensembl_gene_id	Basal	Club	Endothelia	Fibroblast	Hillock	Leukocytes	Luminal	Smooth.muscle
MLPH	ENSG00000115648	0.21642042532017	1.02425183111844	0.0437162723018094	0.0804873245528313	0.429589921324722	0.248623037432198	2.07487371698285	0.0819424910368963
PRLH	ENSG00000071677	8.22828129645478e-05	0.0	0.0	0.0	0.0	0.0	0.0041767649232887	0.0
RAB17	ENSG00000124839	0.0414451256368145	0.153094642696088	0.0143291026475243	0.0	0.0792646516364891	0.0	0.203835044638302	0.0086291640982707
LRRFIP1	ENSG00000124831	4.34632719661356	5.92946607667829	3.04494404852994	3.49637918117483	5.23721446687847	6.49328342202138	4.86460981765334	4.95832620427066
RBM44	ENSG00000177483	0.0194239632105213	0.0329934207342471	0.017597590730518	0.0076205896647942	0.0213876817820249	0.0125802947579351	0.0232217938419862	0.0117455852207727
RAMP1	ENSG00000132329	0.17679192549275	1.15744726412971	0.0891865361208482	2.31620690104973	0.073719489334481	0.595147092399836	1.86248217759133	2.60879178854291
UBE2F	ENSG00000184182	0.445442757449232	0.558226131140977	0.48379350013223	0.561442817014095	0.525255556171731	1.26364560787105	0.765714934813695	0.567550712067147
UBE2F-SCLY	ENSG00000258984	0.0013116268908233	0.0015341340582658	0.0	0.0	0.0019005947817625	0.0	0.0017763728098106	0.0
SCLY	ENSG00000132330	0.0362975994068242	0.0261715007521042	0.0514632182388151	0.0393463930668441	0.024739175496657	0.0161865468124964	0.0206069715650927	0.0352481321577215
KLHL30	ENSG00000168427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0314062202913339
ERFE	ENSG00000178752	0.011033856768243	0.0165883959291217	0.0143240472933934	0.0157691704191979	0.0100985465633822	0.0060585678182478	0.0098650872819344	0.0328988287461385
ILKAP	ENSG00000132323	0.473012519890506	0.379926740478305	0.386022317133698	0.548601691431562	0.356634169454001	0.317798686687065	0.41122411083428	0.547463064681395
HES6	ENSG00000144485	0.0856826486817557	0.0527287875474622	0.101048039050153	0.119800209746436	0.0340454873466997	0.470756535076925	0.163675524344167	0.53131268079583
PER2	ENSG00000132326	0.782387295277928	0.437542310112294	0.112822926839232	0.35946057108364	0.473070771558957	0.387984160077289	0.370803968135895	0.52708832925439
AC012485.2		0.0002473371010426	0.0041519817758905	0.0	0.0	0.0010672496525019	0.0	0.0	0.0
TRAF3IP1	ENSG00000204104	0.111598768965517	0.110752858337488	0.0721099445771475	0.0945542795661855	0.0968279958285506	0.0180057314229913	0.156744318727544	0.156880145428136
ASB1	ENSG00000065802	0.42685072779353	0.231359470262751	0.219460598635218	0.488576752809459	0.235845228367111	0.222419234886859	0.263669959906093	0.127220178945114
TWIST2	ENSG00000288335	0.303272054559064	0.0406642516777981	0.0432889848293487	2.56016412783871	0.0721332162824162	0.0591959715243369	0.0285472518961475	0.403936079153282
HDAC4	ENSG00000068024	0.0583526879393872	0.0337966233183341	0.0816068231775443	0.125300783577438	0.0482292566753121	0.105448951572078	0.105381631801106	0.101717664761401
HDAC4-AS1	ENSG00000222020	0.0617169932807231	0.0562125641849985	0.0301560210384337	0.0253495997682857	0.0423521739660872	0.0870084509583724	0.130054733846461	0.0420925344631633
AC093802.1		0.005087718982945	0.0032167006473292	0.001800421254063	0.0049778124902411	0.0060202433992088	0.0077900946966647	0.0064995384850152	0.0106604371159515
NDUFA10	ENSG00000130414	1.28975282409903	1.15666822124697	0.931824633570434	0.715721506283189	1.46397530999973	1.05246161868552	0.886702061769675	1.29368623975087
COPS9	ENSG00000172428	1.70774426950957	1.78184815266988	1.57397951789424	1.30189081125996	2.13204284574565	1.88236163710782	2.99668267070008	1.55958366113084
AC124861.1		0.0017865170442024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPC1	ENSG00000063660	1.11588320601174	0.657724866364582	0.150294620096894	0.55109782567237	1.65442698512817	0.205456593300965	0.25386225261706	0.960685992838965
ANKMY1	ENSG00000144504	0.0336396869344158	0.0245330497826959	0.0204554125567485	0.0287817562696348	0.0299772614333224	0.137365900693157	0.0403141533339629	0.0261992153270878
DUSP28	ENSG00000188542	0.113032987039432	0.120588718508434	0.0593942606587941	0.101562719833374	0.103872529458681	0.089396376801981	0.208701058876115	0.101684747627492
RNPEPL1	ENSG00000142327	0.242229484684938	0.447990735710873	0.174107606195413	0.0915685784829999	0.32023351227325	0.608364190944604	0.403390070054595	0.274557470262734
CAPN10-DT	ENSG00000260942	0.0845360288555131	0.0574279307506782	0.0916979173144357	0.141229439263632	0.0646371150568966	0.119022409082341	0.0698490528209795	0.0575322336425789
CAPN10	ENSG00000142330	0.128239408135323	0.114588764125249	0.106362599705105	0.10874584613965	0.103509817899859	0.153270650292102	0.152261426194023	0.0971352737405118
GPR35	ENSG00000178623	0.000485234156065	0.0033841545469434	0.0075180090317038	0.0	0.0024594101305737	0.848048195233203	0.0	0.0065904656445142
KIF1A	ENSG00000130294	0.0087155602882805	0.0139037552162184	0.007889720073851	0.206203571054677	0.0052388004112436	0.0	0.448247549332303	0.0179046106706818
AGXT	ENSG00000172482	0.001338411325127	0.0145610050544348	0.0239652444309884	0.0263285193517922	0.0045032932509601	0.0	0.0099016474303305	0.0
MAB21L4	ENSG00000172478	0.0347510569518251	0.0299661388390564	0.0061246905620388	0.0120824596603346	0.144157121623607	0.0169839955175912	0.0152981249366228	0.015951604663063
CROCC2	ENSG00000226321	0.0	0.0	0.0	0.0136751320938764	0.0	0.0	0.0	0.0
SNED1	ENSG00000162804	0.0130257933269433	0.0328555708485418	0.0871403572773866	0.178833803513998	0.0025028579474423	0.0	0.110335711160489	0.0575129028235544
MTERF4	ENSG00000122085	0.317762739625487	0.222151615286917	0.258017849299453	0.247401725489511	0.246370242644106	0.276183566997012	0.503512350657391	0.314320045077602
PASK	ENSG00000115687	0.0146444433125569	0.0070347301516062	0.0923360734730299	0.0051969275699581	0.0132590787966198	0.0277173024981417	0.0818964920905227	0.013372109440605
PPP1R7	ENSG00000115685	0.687396573660728	0.751535662994458	0.463899615884672	0.425734298780293	0.732396011274858	0.628545648800978	1.15253574642143	0.968661762240926
ANO7	ENSG00000146205	0.0114175941703801	0.0163221239236306	0.0258791381380889	0.0145669555795166	0.0069828906504299	0.0229518036566901	0.568559965026973	0.0055973739843769
HDLBP	ENSG00000115677	1.82179750153493	2.55049352585732	1.69361784025451	2.43073022454257	2.01149237979046	1.06711707867609	2.96795295273237	1.9188289600997
SEPT2	ENSG00000125354	1.56044531745012	1.8696570054903	1.94386307216778	2.06008551862401	1.7012121821505	1.54123380410842	1.73788247094845	1.99718721534213
FARP2	ENSG00000006607	0.175785671941152	0.272099837205419	0.098403808760317	0.170303142105894	0.299340836385495	0.245244667366761	0.303801451811109	0.22578670010858
STK25	ENSG00000115694	0.479722083498635	0.419195888634645	0.644701738410499	0.379997560013341	0.446754172196234	0.254500450072569	0.501419727835873	0.561616788850209
BOK-AS1	ENSG00000234235	0.0005523241526992	0.0	0.0	0.0039727453277937	0.000691227432561	0.0	0.0	0.0
BOK	ENSG00000176720	0.247384549597776	0.157225585436175	0.230211189578241	0.10636069761001	0.242197484936903	0.0311006149053937	0.390943053200115	0.130095809892546
THAP4	ENSG00000176946	0.625156809817249	0.513755710370672	0.302655774428833	0.405698280619622	0.752611936768206	0.24153689943872	0.548970900393568	0.354361540227686
ATG4B	ENSG00000168397	0.429065474060174	0.612975864747612	0.574363704562817	0.611537743419569	0.449251483360046	0.601557732216546	0.77409176250948	0.443407118321533
DTYMK	ENSG00000168393	0.244261588895592	0.174456897449393	0.186295609575857	0.161654806070155	0.21914050025601	0.19662372418169	0.368671089222483	0.14037590514634
AC133528.2		0.0187379473665409	0.0048829723192542	0.0080418229115245	0.0103951361071341	0.0099381279141615	0.0	0.003092717065767	0.0055527236932893
ING5	ENSG00000168395	0.537364959564869	0.500018611685153	0.255481705635759	0.33493740972087	0.283490487292634	0.261845640225488	0.488799403917642	0.296486794638866
D2HGDH	ENSG00000180902	0.349780457622712	0.321078611036731	0.1641703517275	0.245220587551722	0.288448389095751	0.293663385702393	0.402100066324603	0.300056188093783
NEU4	ENSG00000204099	0.0004059445837863	0.0	0.0056560263414833	0.0048065854633398	0.0	0.0711932214864879	0.0	0.0642808626971599
AC114730.2		0.0025886841822056	0.0017820736440402	0.0029413132937033	0.0	0.000661932373042	0.0	0.0	0.0
PDCD1	ENSG00000276977	0.0034124478959933	0.0	0.0	0.0	0.0022841430100665	0.115804522421625	0.0	0.0
LINC01238	ENSG00000281213	0.007125510116523	0.0045578809785847	0.0042976466553544	0.011508498437785	0.0024961231737833	0.0	0.0248609675004525	0.0098400008728112
CHL1	ENSG00000134121	0.0104653647838089	0.0576866012832152	0.0010361741877951	0.0975699571873733	0.0119992458655221	0.0093669403097266	0.254808981487413	0.0115859417812619
LINC01266	ENSG00000224957	0.0020246347916537	0.0	0.0	0.0218018471926763	0.0015649900379716	0.0	0.0041029382065164	0.0145281563874784
AC087430.1		0.0010395281327841	0.0020171601886242	0.0	0.0022460364079664	0.0	0.0	0.0	0.0
CNTN4	ENSG00000144619	0.0173791366602889	0.0056448910977702	0.0094069516876438	0.187857852373323	0.0024546809266959	0.0100528146466452	0.0094149421713348	0.234043552241641
IL5RA	ENSG00000091181	0.0001208951135798	0.0	0.0	0.0	0.0006574375645145	0.0584985779311385	0.0486995728375167	0.0016210927358612
TRNT1	ENSG00000072756	0.488148629218455	0.328904993630865	0.546859139404435	0.533492553077252	0.356059772647297	0.248207345691579	0.400395915117867	0.441559309557266
AC024060.1		0.0304552309981352	0.0374540486197456	0.0407468401665716	0.0538565372630687	0.0163616000742642	0.0303117652270477	0.0446782271282491	0.0247335954983247
CRBN	ENSG00000113851	0.53521222926586	0.434639883316844	0.905782003212363	0.642947510667956	0.35106501347419	0.75331762255509	0.517245604626857	0.849852512098163
SUMF1	ENSG00000144455	0.243854395918204	0.252405415244199	0.11384027513754	0.149794047345329	0.24209284849793	0.253554550300375	0.49111474983366	0.178197205023575
LRRN1	ENSG00000175928	0.028437985868746	0.0333345311173721	0.0072602670574032	0.0868439165273876	0.0151394427987321	0.0513941284231486	0.046052360630772	0.0229724785628853
SETMAR	ENSG00000170364	0.119240554657722	0.032617878865257	0.0432994422979822	0.0524871622549326	0.0450462080627138	0.0347781921412783	0.0781595886786662	0.0773845074701981
ITPR1-DT	ENSG00000231249	0.0101102142348984	0.0	0.0056599549733014	0.00302579448772	0.0047194662506008	0.0	0.0118037114418371	0.0085801600053681
ITPR1	ENSG00000150995	0.0884881355322589	0.101322606955258	0.939018702318207	0.225406993965461	0.0432718516258111	0.166800032689279	0.156690970173823	0.433191772322949
EGOT	ENSG00000235947	0.125257622351269	0.13145590230479	0.10763563674287	0.11562989244314	0.0834854914460607	0.0125802947579351	0.124329603222901	0.0163959412243467
BHLHE40-AS1	ENSG00000235831	0.0107122365397139	0.0	0.016723045578364	0.0339613920406057	0.0163853834889693	0.0280609583371321	0.0076678910351138	0.0194419767681847
BHLHE40	ENSG00000134107	1.07691021593977	0.965453729752758	1.3637983833428	1.01144471415777	1.56711969270935	1.3070069957182	1.33977152840585	1.36347542022892
ARL8B	ENSG00000134108	0.928318463807358	1.17518496322817	0.784586135493657	1.47853871327643	1.67963272649753	2.49021743159767	1.24131308427584	0.911531552582742
AC026202.3		0.0002741524690199	0.0	0.0	0.0	0.0009337126372695	0.0	0.0017739026734967	0.0
EDEM1	ENSG00000134109	0.11219229224589	0.293103626796111	0.139832833651908	0.258479445855538	0.276923760483455	0.767300043002655	0.337939164138982	0.144778197291118
GRM7	ENSG00000196277	0.0153152288730454	0.0253149708274156	0.0	0.0330981948561557	0.0088126025620876	0.011016941339089	0.0215844673530086	0.0178730540621827
LMCD1-AS1	ENSG00000227110	0.0196095293139852	0.0048396828840537	0.0161129211937857	0.0261775201501084	0.0131269050429412	0.0	0.0273235768467363	0.039909831220562
AC023481.1		0.003348499154301	0.004235741556867	0.0	0.0	0.0032890912412527	0.0	0.0031489967365056	0.0130012993242154
LMCD1	ENSG00000071282	0.477641951513312	0.185838733937491	1.65666228467416	1.98743615837727	0.0987314859814542	0.190830110664821	0.20122420336542	3.12730346949403
SSUH2	ENSG00000125046	0.0013708116794761	0.0019438821419018	0.0087831543160141	0.0021288313034759	0.000762701679612	0.0059673142433135	0.0015802572615047	0.0
CAV3	ENSG00000182533	0.0	0.0	0.0	0.0295991572397673	0.0	0.0	0.0	0.0866504883296692
OXTR	ENSG00000180914	0.0141648701940326	0.0213932411641541	0.0414241106766908	0.150047927622181	0.0031849735193062	0.0	0.0316234717196708	0.0276404327373521
RAD18	ENSG00000070950	0.111656669467316	0.0539770794605421	0.0448360539977711	0.0648017464519876	0.055259789973696	0.0364264375808499	0.169299585115108	0.0916959795548769
SRGAP3	ENSG00000196220	0.385982877091025	0.226699955584047	0.0376059575958572	0.0448738594291449	0.462788070319165	0.316620509390496	0.166678865160189	0.0336421684381866
SRGAP3-AS4	ENSG00000235830	0.0012056390672442	0.0	0.0	0.0	0.0	0.0	0.0098291263305834	0.0
THUMPD3-AS1	ENSG00000206573	1.75162660258437	1.37367516672376	1.33383945643013	1.93681412634275	1.45490317754815	1.73412549733788	1.58590864662045	1.76348159550553
THUMPD3	ENSG00000134077	0.459728988406407	0.288328280763348	0.247575354491539	0.354001264540163	0.333378948308569	0.353632735317944	0.4449423866846	0.228914954169823
SETD5	ENSG00000168137	0.889106931736772	1.28811208665481	1.65728607524654	1.46895913147807	1.07892230300661	0.653583007137703	1.38018609754459	1.06975960520181
LHFPL4	ENSG00000156959	0.0727067724178394	0.0441803422933052	0.0446981771978277	0.0541741324574076	0.036236774116265	0.143808738627169	0.0178788745616694	0.0233649162545632
MTMR14	ENSG00000163719	0.211544948429882	0.219506885025858	0.193733971854034	0.167007419038208	0.176743640746202	0.611791033105864	0.24333930784925	0.160948293503325
CPNE9	ENSG00000144550	0.0003454393098301	0.0	0.0	0.0022197934223208	0.0	0.0	0.0019380720827373	0.0078298387454892
BRPF1	ENSG00000156983	0.0770258781912499	0.070712990432661	0.127170807823914	0.0635098707162161	0.115809118924287	0.0716517755472818	0.0792558864632176	0.0658866061273188
OGG1	ENSG00000114026	0.128738812706717	0.0791956192603145	0.100417517696076	0.109957694939971	0.079085190540471	0.182314632794948	0.0938847482766433	0.141327122270415
CAMK1	ENSG00000134072	0.287288961864576	0.128867137936526	0.333525443142769	0.74059629616023	0.169407254790062	1.30382961887081	0.364939938466406	0.860767407415808
TADA3	ENSG00000171148	1.17451566459374	0.64740278635626	0.266091098778766	0.503924509902314	0.783220470740134	0.720273840959922	1.02744449433362	0.52968415592673
ARPC4	ENSG00000241553	1.16433617329078	1.13617223168984	1.19202874145969	0.836022109561817	1.24761066845867	2.09071145530826	1.24428927857343	1.12970903248985
ARPC4-TTLL3	ENSG00000250151	0.0007647040453077	0.0	0.0	0.0	0.0026732362012901	0.0	0.0	0.0
TTLL3	ENSG00000214021	0.0883096423429536	0.0768455604641558	0.112861131286686	0.138638190440755	0.108506400188357	0.0784643229752556	0.0832627897961407	0.0458123399874992
RPUSD3	ENSG00000156990	0.340934467122244	0.177893377771712	0.187674914275807	0.226898915917442	0.213478306988255	0.178942665636411	0.269566868585237	0.260140917571101
CIDEC	ENSG00000187288	0.0029927242895605	0.0032056761388085	0.0089658558652108	0.0195335337856898	0.0041561976893908	0.0	0.0196694353549409	0.0177027974110446
JAGN1	ENSG00000171135	0.782831523888024	0.739569531487954	0.8006770757921	0.638362937948623	0.549646696310411	0.52411627215829	0.76324193287961	0.628604373088726
IL17RE	ENSG00000163701	0.168400863655891	0.0682143097357062	0.029103871441684	0.0683809046750754	0.0606637420089794	0.0599952054868589	0.227411685100805	0.117511747085694
IL17RC	ENSG00000163702	0.267447106464756	0.297451269753364	0.113259149972839	0.231839940973047	0.257879078274725	0.179149282726829	0.925174532056089	0.178296207103521
CRELD1	ENSG00000163703	0.416223896239928	0.461573844276252	0.335573985630394	0.514163803014726	0.311675654851519	0.211886241162899	0.704694926605568	0.51431853665452
PRRT3	ENSG00000163704	0.0588778812498695	0.0618992135350717	0.104933300886151	0.0777210156372959	0.0328146247142372	0.0262217685470345	0.0882692138234859	0.0817913852044437
PRRT3-AS1	ENSG00000230082	0.0208497682152095	0.0242034864687595	0.0167220803908834	0.0220507946727	0.0213817973166636	0.0321880639307151	0.0777637643392254	0.0176818161516653
EMC3	ENSG00000125037	0.882638640843244	1.09826347717417	1.21902996685704	1.04832070533469	1.07226012203952	0.661889276708745	0.858686906092983	0.851779007610705
FANCD2	ENSG00000144554	0.0430617721253489	0.0642038341062893	0.0275454971219406	0.0123958841651001	0.0460210075235287	0.0315019661252663	0.0508672379679889	0.0058981461293563
FANCD2OS	ENSG00000163705	0.0002746872581958	0.003028148130534	0.0	0.0	0.0	0.0	0.0135023174166499	0.0
BRK1	ENSG00000254999	3.82999155253874	4.66843930624248	5.12122237705994	3.64650672398613	4.12408482850651	4.12217656722908	4.50766623899047	4.35451728298263
VHL	ENSG00000134086	0.304931081849706	0.438765189624231	0.432371671300997	0.259463418559011	0.35052087769184	0.361616827125141	0.391975209856014	0.32558753856389
IRAK2	ENSG00000134070	0.327960706014626	0.508163176246533	1.20437212402726	0.308245308866876	0.438267975849981	0.541397694753372	0.30497898387643	0.152385060822748
TATDN2	ENSG00000157014	0.0760174702983039	0.106851375547465	0.185263804780721	0.133906279411286	0.0983164245858245	0.176820130091558	0.205456931576655	0.0560252081715536
LINC00852	ENSG00000231177	0.0116674142298712	0.0021031084535393	0.0244631944435762	0.0148889299164158	0.0110605016604522	0.0352928352832061	0.0150647160341775	0.0115130408892632
GHRL	ENSG00000157017	0.0784707771428741	0.0402293014395071	0.0391723684953843	0.0511817229850363	0.0444566031877268	0.253445556413491	0.0306019664618824	0.0319558855547376
GHRLOS	ENSG00000240288	0.0094353053451279	0.0171734835012225	0.0160167649416249	0.0052297176191366	0.0111864829650423	0.0307694279917642	0.0094907576677736	0.0109132597566797
SEC13	ENSG00000157020	0.748155131262377	1.04601571749763	0.871833465245239	1.23757455176882	0.817052665685128	0.77529225674565	0.779934976525527	0.745890102608515
SLC6A11	ENSG00000132164	0.0079557028384642	0.0083817448928748	0.0025417560198398	0.0036947768494758	0.0395860358538749	0.0	0.0096345093336564	0.0
SLC6A1	ENSG00000157103	0.0004066102005687	0.0	0.0	0.0040811399088839	0.0	0.0096117237111499	0.0	0.102395531626797
HRH1	ENSG00000196639	0.129955812633305	0.150390461923177	0.244135520257937	0.222102295853422	0.266081502186446	0.0708204746797097	0.111896883961411	0.0717627790662941
ATG7	ENSG00000197548	0.111244961846954	0.0914691684898443	0.377541269282078	0.116604068497027	0.121402267444028	0.171289857287478	0.117675395024837	0.115144069762111
VGLL4	ENSG00000144560	1.09117031004912	1.38847462174622	2.95844212283386	0.88683196499269	1.01654076984591	0.35655030931912	1.16750500980052	1.03205799661559
TAMM41	ENSG00000279643	0.127812761380679	0.0816387256640216	0.0807261610261816	0.0572360617060336	0.0932965554310395	0.141081438648766	0.0696504970540411	0.0442326307744225
SYN2	ENSG00000157152	0.0049008503646908	0.0076457455202477	0.0306360607750816	0.0130676149963342	0.0028571407794921	0.0	0.0038525752601722	0.0
TIMP4	ENSG00000157150	0.0196529751078852	0.0334644630416151	0.0979100507982518	0.155872104054015	0.0280203357674184	0.0	0.181905440396654	0.257106137818282
PPARG	ENSG00000132170	0.628954816224488	1.24874449761547	0.317581109272446	0.154894889189699	2.62556333812367	0.0972423119657576	0.431092219175229	0.0845425683207885
TSEN2	ENSG00000154743	0.162810250926192	0.0618215213944731	0.07721434628691	0.0693515251342176	0.139068144736738	0.0279680580926417	0.0781226986249396	0.0743377068163812
MKRN2OS	ENSG00000225526	0.0085979062108695	0.010991588284762	0.0015774101486655	0.0	0.0146497106008199	0.0	0.0150841292357267	0.0
MKRN2	ENSG00000075975	0.160892860324654	0.125913602692608	0.189798363682674	0.181006620080851	0.137571207094817	0.127160695009622	0.126033955405126	0.286409719291805
RAF1	ENSG00000132155	0.563275971169879	0.808576186279412	0.773937562898909	0.942399649634818	0.639728077025949	0.669436764061632	0.859649426809956	0.923429732297352
TMEM40	ENSG00000088726	1.35132479435338	0.355146726179076	0.0806009147175104	0.0754459059106388	2.24692897529148	0.182599738657368	0.0841687732781207	0.0974562304507662
CAND2	ENSG00000144712	0.0122285312312042	0.0065215031822666	0.0194472987606123	0.0270795841328612	0.0052354954810341	0.0	0.0048904659580644	0.0276085425121098
RPL32	ENSG00000144713	18.7717711759144	16.0400529842083	18.2814453421877	14.2598982511188	16.4255203632334	18.6446186325855	15.3364847783462	16.3681395734644
IQSEC1	ENSG00000144711	0.15903293384379	0.162725338324384	0.365193853948848	0.212742226737426	0.176512923839377	0.185994633869566	0.283425623102351	0.269627532666862
NUP210	ENSG00000132182	0.0177547860934888	0.0271441290571936	0.0	0.002384477011586	0.0217610865453684	0.0237505809373233	0.0861020233377243	0.0048865577395944
HDAC11	ENSG00000163517	0.114195111925676	0.0818101854988546	0.0662555275947453	0.0936082928831968	0.0969271713070123	0.0858966651983942	0.103416312189602	0.11294966937395
FBLN2	ENSG00000163520	0.0096419652082251	0.0	0.115369828378121	2.03057393506634	0.0165177601790882	0.0271919927574208	0.0441376354488839	0.0239771545573589
WNT7A	ENSG00000154764	0.0491435496150846	0.0051092850956606	0.0045615661262755	0.0094445910461183	0.101154844876103	0.0	0.0	0.0059802637662927
TPRXL	ENSG00000180438	0.0378980716224685	0.0418923157451217	0.0	0.00291822114383	0.103750565361873	0.0	0.0013804251311844	0.0053488087208672
CHCHD4	ENSG00000163528	0.285863803823031	0.117973086883493	0.210831546659078	0.189818820009503	0.189199677635846	0.139660595383865	0.183363306210261	0.165985035330476
TMEM43	ENSG00000170876	0.536226488903732	0.368134373202167	0.541133805868928	0.620132110162913	0.422522603264865	0.411668871490209	0.349672020163825	0.51735978248745
XPC	ENSG00000154767	0.331600718790031	0.196511019017782	0.282363837036312	0.230553619043668	0.185966099539877	0.154859512500049	0.286197833894749	0.214616070502301
LSM3	ENSG00000170860	1.82766833202197	1.97301258331076	1.07204532485964	1.10236377273439	2.0784737175959	1.96980373685087	1.74954577934971	1.48303872990059
SLC6A6	ENSG00000131389	0.302851741187141	0.114626518102106	0.325294060903734	0.358328995567152	0.282739030515818	0.644353541162558	0.0740550278550513	0.114004244527814
GRIP2	ENSG00000144596	0.0015913508353319	0.0	0.0051747225238379	0.0185368008310034	0.0	0.0	0.0	0.353703590624217
CCDC174	ENSG00000154781	0.484743826558309	0.542359776400736	0.467211071993844	0.526556558222245	0.455495763735567	0.599196307549993	0.340997654906737	0.40443083197212
C3orf20		0.0003384831843314	0.0011176365228458	0.0	0.0044266322698218	0.0	0.0	0.0	0.0
FGD5	ENSG00000154783	0.0038714149965441	0.0	0.322836919188505	0.105744800959431	0.0012222115058304	0.0242064262496991	0.0	0.0073194679761983
FGD5-AS1	ENSG00000225733	0.466825877143557	0.549668181018726	0.766113724508558	0.541122595889608	0.465608715575041	0.918432972107012	0.71248231672776	0.607675932706184
NR2C2	ENSG00000177463	0.206202740496546	0.382874180114795	0.511916459509428	0.258444309614883	0.22344018205536	0.240611659420068	0.333991023381249	0.208472138643979
MRPS25	ENSG00000131368	1.02026624079814	0.556606755853258	0.84592745375025	0.730277638129046	1.00650227829632	0.641792096695862	0.507099051742388	0.749928289633819
RBSN	ENSG00000131381	0.124941466463121	0.211298495301674	0.191314181304684	0.288155062628448	0.120848752451477	0.187525397709618	0.193117368936644	0.148527950027513
CAPN7	ENSG00000131375	0.241258897603314	0.329358630889356	0.329060362968072	0.498094057778111	0.18450589243083	0.424071524493613	0.328937629296682	0.389796515538619
SH3BP5-AS1	ENSG00000224660	0.010861593591754	0.0131434814555516	0.0169028592974777	0.0395004857968676	0.0084630290473079	0.0359300259343071	0.0249609976554802	0.0195132909922791
SH3BP5	ENSG00000131370	0.0918497037121002	0.1093501123721	3.01030302189087	1.32960550897655	0.128322984903261	1.85898197320533	0.105343121985783	0.423742682245608
METTL6	ENSG00000206562	0.116759135680702	0.0559154467493322	0.0723246130216049	0.0948996244103264	0.100971930445789	0.130683598720485	0.127296846180172	0.100126596130215
EAF1	ENSG00000144597	0.162326978833845	0.296906953121593	0.271674032023348	0.561714393186366	0.272712930806998	0.479858744169107	0.281056505326853	0.19987823620255
EAF1-AS1	ENSG00000249786	0.0147824612815785	0.0227751291372883	0.011694134622535	0.0349703816079363	0.0170940691170026	0.0520891966919125	0.0069608733218269	0.0204659149753913
COLQ	ENSG00000206561	0.0022663810945838	0.00417756665458	0.0012267455407359	0.0027064776330738	0.0010717842758481	0.0	0.0039724016987605	0.0023585553850996
HACL1	ENSG00000131373	0.179128343562381	0.130942475885604	0.168971021706438	0.232164591020392	0.118173616788312	0.183948503505012	0.167616340620422	0.243406754233209
BTD	ENSG00000169814	0.162906815334519	0.131369293954915	0.113127670327984	0.173419479272576	0.146973940387566	0.0930796247118091	0.169969380523798	0.203771186217447
ANKRD28	ENSG00000206560	0.385906889054354	0.354915198713326	3.26324096196437	1.99380798290458	0.303654347769409	1.16022732069529	0.395338917653835	0.672889563615117
GALNT15	ENSG00000131386	0.0165466086928256	0.0287289208239074	0.29324762223859	0.208426846418487	0.0036047793091083	0.0	0.0162778958466087	0.0147284469828396
DPH3	ENSG00000154813	0.667085291262316	0.711919636168936	1.11398610955134	1.08022050216041	0.663416485047157	0.717469351329278	0.611819735464293	0.82146207674725
OXNAD1	ENSG00000154814	0.0860191179998191	0.0519757383260548	0.0761813731980452	0.0492278968503017	0.0982527383747607	0.118680041053186	0.0566352590058135	0.0596259916698859
RFTN1	ENSG00000131378	0.0035149446672719	0.0068548540843339	0.240251855318435	0.211994742825594	0.0047190716528909	0.464478653758723	0.0045518631395906	0.469655917917391
PLCL2	ENSG00000284017	0.0121682561393478	0.0157513772119135	0.0725337596187002	0.0990582991085724	0.0087325726540646	0.104183030417774	0.008356334445776	0.008790298053056
TBC1D5	ENSG00000131374	0.270403753245669	0.190806697000559	0.199725135585223	0.129284031877159	0.256079910287797	0.323831498766349	0.214294632814861	0.189154552285643
SATB1	ENSG00000182568	0.177156949039527	0.399582608738402	0.118018944905701	0.083687281250112	0.263848762086208	0.822646891627003	0.666310399325335	0.166431330972645
KCNH8	ENSG00000183960	0.0270171515671422	0.0257193309035983	0.0020803261648618	0.0	0.0075832341119228	0.0119907765244795	0.0271814409359841	0.0189877002781145
EFHB	ENSG00000163576	0.0053762142790574	0.0155583202606226	0.0014664251682414	0.0020425988358013	0.00770927575517	0.0	0.009667412029423	0.002720348576516
RAB5A	ENSG00000144566	1.83147217789943	1.85737542808124	2.1202986878473	1.8842803975646	2.09649538194607	1.29553422593092	1.74934528619503	1.91105534007262
KAT2B	ENSG00000114166	0.144317228923126	0.0899407828347072	0.0993098261357671	0.11287013601961	0.118092248204381	0.153873070226381	0.278442790011041	0.140076171346645
SGO1	ENSG00000129810	0.0099109642248312	0.0057730715449111	0.0	0.0	0.0218609039654977	0.0102097891331211	0.0013052779193477	0.0
ZNF385D	ENSG00000151789	0.0060164892977143	0.0149306250795779	3.6181209810119	0.247831467856206	0.0014011835299184	0.0	0.0334782228287449	0.284905130381567
UBE2E2-AS1	ENSG00000233153	0.0010522974354302	0.0	0.0	0.0086096063985042	0.0	0.0172977945195004	0.0048139579426759	0.0
UBE2E2	ENSG00000182247	0.412701874053505	0.328231157194723	1.25815728182104	1.10020671083137	0.126742890938109	0.694011241739267	0.876766897325897	0.871814954071076
UBE2E1-AS1	ENSG00000223791	0.0008279854401092	0.0	0.0046955518138706	0.0	0.0	0.0	0.000934900352896	0.0
UBE2E1	ENSG00000170142	1.03157105196573	0.935895510376913	1.74005664697948	1.11108162885688	0.967132390354008	1.34719613224666	1.02491791428039	1.14434088087155
