gene	ensembl_gene_id	T_Cell_GZMK	NK_T_Cell_GNLY	Monocyte	T_Cell_IL7R	B_Cell_CD79A	T_Cell_XCL1	Plasma_Cell_JCHAIN	Macrophage_C1QB	T_Cell_GZMA	Endothelial_Cell_ACKR1	High_Proliferation_Erythrocyte	Secretory_Cell
MARS2	ENSG00000247626	0.0179342767979476	0.0345224806084533	0.0	0.031370244930527	0.0667827495829828	0.0523652137783259	0.024480784801091	0.0390164492619568	0.0	0.0	0.0	0.0
PLCL1	ENSG00000115896	0.0932238101945822	0.0361369930148713	0.0719187677122597	0.174906929273246	0.0105502073798847	0.218537316139779	0.0037156062600387	0.0536552741783355	0.0	0.0	0.0	0.0
FTCDNL1	ENSG00000226124	0.0179458998827465	0.0	0.0497510508209052	0.102396462950331	0.0591766593673997	0.0245821042281219	0.0159158068524167	0.125118421763747	0.0	0.0	0.0	0.0
C2orf69		0.167286207183321	0.0850924950134598	0.0521350880185858	0.180287518266195	0.24691700221757	0.0993486557154576	0.0674207713995734	0.0962620605889725	0.0	0.0	0.0	0.0
TYW5	ENSG00000162971	0.0730046548212417	0.0360558829408761	0.0	0.060494758039784	0.0605944702871923	0.105822074652781	0.0331640405809483	0.0356038341833094	0.0	0.0	0.0	0.0
C2orf47		0.0789763721822318	0.119108856042263	0.148073969851411	0.0687073190680086	0.0828255405790127	0.0564373851914868	0.101406297633195	0.0805572666427015	0.450714382295939	0.0	0.0	0.0
SPATS2L	ENSG00000196141	0.233890749272631	0.0711617420996666	0.0411849777385023	0.0743638796071083	0.0267213758172782	0.0855553588286459	0.029212956757231	0.747704239425833	0.0	0.0	1.80841248089914	0.0
KCTD18	ENSG00000155729	0.117337055435613	0.220089861005274	0.0492049217860991	0.0758770493043731	0.0993201581729514	0.207640915020218	0.0498369469283739	0.139853009544258	0.0	0.0	0.0	0.0
SGOL2	ENSG00000163535	0.0308888278276942	0.0509369165974187	0.0404534445510877	0.0332383024747779	0.0316044480630726	0.0561184061084729	0.161480637210521	0.0541407838220017	0.0	0.0	0.561924027871432	0.0
AC007163.6		0.0136403969704401	0.0	0.0	0.0092307450388084	0.0	0.0175882932320248	0.0015673629885725	0.0	0.0	0.0	0.0	0.0
BZW1	ENSG00000082153	2.88682653178826	3.42140024254183	1.79351673443411	1.7141538300412	1.79524997725193	2.3219654676557	0.701740353007534	1.2763401772313	1.42370401759869	0.0	0.780131237437636	0.0
CLK1	ENSG00000013441	2.47353993862769	2.46818257552147	1.94440914586242	1.9816511854631	1.75393999674732	2.20423846232916	0.757129635769895	1.868019329983	4.13901844997377	0.0	0.0	4.94071146245059
PPIL3	ENSG00000240344	0.494897028349001	0.523229866912698	0.0196821453146925	0.414995799318953	0.416365291969628	0.527101879776469	0.312177033963438	0.0607070602626562	0.806801694904991	0.0	0.0	0.0
NIF3L1	ENSG00000196290	0.171182921642702	0.168177779140054	0.0985913800917283	0.106746667709484	0.0918199629315433	0.1113637476235	0.216986695386459	0.0587584815390104	0.0	0.0	0.0	0.0
ORC2	ENSG00000115942	0.195562181175946	0.200980172236261	0.134282907876851	0.172051548909231	0.259067235133823	0.163559373429259	0.124038790448086	0.0629232206849319	0.0	0.0	0.843884215092996	0.0
AC005037.3		0.0236709374298853	0.0463709972423359	0.0	0.0302110698082697	0.094578336285747	0.0540364960683166	0.0233997577457352	0.0	0.0	0.0	0.0	0.0
FAM126B	ENSG00000155744	0.450506548816964	0.401314454663242	0.243229628576265	0.311860402477361	0.288927974516175	0.379009778737346	0.147315950253	0.275468922970907	0.0	0.0	0.0	0.0
NDUFB3	ENSG00000119013	0.703259659577775	0.509236718084442	0.499139421032551	0.731315126354221	0.663053867802774	0.540698305712032	1.44149765475793	0.712317774565686	0.425206225019134	0.0	4.52832953928667	0.0
CFLAR	ENSG00000003402	1.38435643114345	2.0161320457486	2.60915450351679	0.808248196216982	0.590132389821936	1.07034951932556	0.904592810244736	2.49091509066152	2.1696074704176	0.0	1.37199806176674	0.0
CFLAR-AS1	ENSG00000226312	0.0220887931193751	0.110147117554472	0.034747324602497	0.0105057806784795	0.0113129187407589	0.0	0.0254310447948631	0.0813317055208487	0.0	0.0	0.218207209566204	0.0
CASP10	ENSG00000003400	0.0427849267997397	0.26556206612403	0.106084517730812	0.0912469806837529	0.0822552316560461	0.124754994322868	0.219454562254924	0.107879879480868	0.0	0.0	0.0	0.0
CASP8	ENSG00000064012	0.729473294672778	0.623287619750366	0.2696964790475	0.46837406896639	0.349701890336672	1.00627071304095	0.295469973228695	0.22105764221597	1.09557454130821	0.0	1.06308959794505	0.0
ALS2CR12	ENSG00000155749	0.0	0.0	0.017061469060732	0.0034607943907444	0.0072572693981586	0.0	0.0029982022779141	0.0	0.0	0.0	0.0	0.0
TRAK2	ENSG00000115993	0.219157000838587	0.175938276139954	0.128999113417868	0.186008434502147	0.198331358865464	0.293615121024472	0.0736093240179142	0.257218216873986	0.922248821569659	0.0	0.0	4.94071146245059
STRADB	ENSG00000082146	0.115457650743168	0.226686396642508	0.121893825454162	0.188562315140126	0.243206614282489	0.114722929209349	0.0870717593340796	0.0942124177736785	0.0	0.0	0.280962013935716	14.8221343873518
ALS2CR11	ENSG00000155754	0.0	0.0	0.0	0.0050289668490505	0.0033489633875914	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM237	ENSG00000155755	0.0394315469396623	0.0686316043885664	0.0121909443227382	0.0366350734251768	0.0052762652484065	0.0693159643609749	0.022446726249127	0.0188414398628343	0.0	0.0	0.0	0.0
ALS2	ENSG00000003393	0.0613927582489836	0.0867823454808064	0.0387680622826247	0.0300420621977603	0.0306724487708452	0.101135735084668	0.008514205963891	0.136425047978236	0.0	0.0	0.0	0.0
FZD7	ENSG00000155760	0.026701540706636	0.0326151477792346	0.0	0.0144623004178178	0.0074460108318173	0.0138335546702081	0.0018735633282203	0.0	0.0	0.0	0.0	0.0
SUMO1	ENSG00000116030	1.57619934410255	2.05936275515285	1.39857834415521	1.3445388696774	1.36666001334226	1.30769479388548	1.25762934825863	1.7022692082221	2.39254061595995	4.65332712889716	2.40414668996827	0.0
NOP58	ENSG00000055044	1.30659585421541	0.794369816731933	0.310635309517797	1.17801651988399	1.16598034083803	0.796937916134359	0.82345985675001	0.280454770593923	0.432488539053715	0.0	1.84521718195438	0.0
BMPR2	ENSG00000204217	0.112274063904005	0.186989506999582	0.444854026342368	0.0860719217774949	0.118241520690787	0.0161124001031194	0.0304489866265221	0.121250843970796	0.0	0.0	0.0	0.0
FAM117B	ENSG00000138439	0.0604329761766457	0.018432500184325	0.292635745295765	0.232489175514037	0.19344999966187	0.128921631094181	0.0129192941346241	0.20501970907457	0.0	0.0	0.0	0.0
ICA1L	ENSG00000163596	0.0191054476629337	0.045606906862663	0.0	0.044832639441335	0.0379229889715846	0.0398342893562779	0.0090497864276492	0.0	0.0	0.0	0.0	0.0
WDR12	ENSG00000138442	0.0805133728329828	0.0136741664911815	0.120512428425719	0.126194581715481	0.213239051149847	0.0501152696228522	0.104592096500738	0.0256525294457204	0.0	0.0	0.0	0.0
CARF	ENSG00000138380	0.0903182471650336	0.0167414451215429	0.0789923295617253	0.0678506740602096	0.122206622510492	0.0831091728290413	0.0214210070798536	0.0	0.0	0.0	0.0	0.0
NBEAL1	ENSG00000144426	0.441560207613203	0.371605625251624	0.484647400049978	0.569818234531009	0.560722635333395	0.682691358527728	0.312706192132239	0.475046912576968	0.497042596550524	0.0	0.717376433068124	4.94071146245059
CYP20A1	ENSG00000119004	0.341157545695837	0.534237084437048	0.241478460439526	0.508328162438407	0.385389262581728	0.265053042572586	0.291535577321722	0.360789817078276	0.497042596550524	0.0	0.281960187221564	0.0
ABI2	ENSG00000138443	0.183122436402562	0.116594319077119	0.030772750276293	0.178476881514074	0.105944727105043	0.189543170529926	0.0634457505928278	0.0394453372190224	0.0	4.65332712889716	0.281960187221564	0.0
RAPH1	ENSG00000173166	0.0074010041682455	0.0	0.0373033116618907	0.0107117824830448	0.0	0.0	0.0	0.0059059140642256	0.0	4.65332712889716	0.0	0.0
CD28	ENSG00000178562	0.750549918838394	0.0374590290953401	0.0	1.51748685639438	0.0	0.995456813954464	0.0259892315604524	0.0750647552279212	0.0	0.0	0.842886041807148	0.0
CTLA4	ENSG00000163599	0.159962198079831	0.0159931421406501	0.0323060024552562	0.460388434088806	0.0048528255437988	0.377532391861425	0.0020249006077536	0.0300668687160244	0.0	0.0	2.24769611148573	0.0
ICOS	ENSG00000163600	0.833574711092251	0.0422079221356758	0.0228951881183132	2.42977797586557	0.0072034732161886	0.851090818292066	0.0086323365755506	0.0571333893240549	0.0	0.0	0.842886041807148	0.0
NRP2	ENSG00000118257	0.0	0.0	0.0180454275593379	0.002565358932195	0.0141746792821277	0.0	0.0020490226622931	0.139482522055249	0.0	0.0	0.0	0.0
INO80D	ENSG00000283510	0.260209178885466	0.318706265113896	0.267266763381167	0.295356418185319	0.324006317531439	0.290079261047839	0.114872523658275	0.291775043830169	0.356087312609052	0.0	0.0	0.0
AC007383.3		0.128498871627056	0.0398678341781467	0.0598356922375508	0.0812394109392574	0.0667184240663861	0.0614295022166972	0.0401114739973575	0.0499327166125267	0.356087312609052	0.0	0.0	0.0
NDUFS1	ENSG00000283447	0.273702745913396	0.16314549239256	0.274388973228095	0.216180501540404	0.26418100725354	0.242597378346147	0.313209825506588	0.300973121043697	0.0	0.0	0.218207209566204	0.0
EEF1B2	ENSG00000283391	9.47129444164893	6.94336182836701	4.95123657373384	19.3239068226873	22.2048864502846	11.022263670109	10.7680060708289	6.60940537529765	13.8851390934859	0.0	17.4439769480849	0.0
ZDBF2	ENSG00000283649	0.226532399191083	0.0545431658125835	0.0368800917576683	0.197007257207787	0.265177474976419	0.211709358604003	0.174455410231447	0.0408869820849826	2.06860806685279	0.0	0.281960187221564	0.0
ADAM23	ENSG00000114948	0.0	0.0	0.0	0.0371030894418165	0.0	0.0161124001031194	0.0	0.0	0.0	0.0	0.0	0.0
FASTKD2	ENSG00000118246	0.206665272365921	0.187789089381883	0.0520477691465456	0.222228630136364	0.212131975227262	0.20308892073528	0.129540327776278	0.0750089673546284	0.0	0.0	0.500167396787768	0.0
KLF7	ENSG00000118263	0.0150323965217316	0.0360818411759615	0.487598432042408	0.0907390896755472	0.195600736261867	0.0764118904867721	0.0106475062799372	0.409267339733416	0.0	0.0	0.0	0.0
AC007879.5		0.0	0.0	0.0	0.0054591138902545	0.0214883407719033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CREB1	ENSG00000118260	0.640195830626273	0.666750305651694	0.466103058867265	0.672924253569555	0.626959211232303	0.740740522603005	0.159785289864229	0.160038270275447	1.9381968453496	0.0	0.0	4.94071146245059
METTL21A	ENSG00000144401	0.239015383381007	0.220281049433247	0.421700092029723	0.30775316548673	0.623741072249347	0.252277308409754	0.188522142311167	0.473459028377429	1.83238048038691	0.0	0.56292220115728	0.0
AC079767.4		0.0	0.0	0.0117838095170759	0.0	0.997418010398892	0.0	0.0011864452427639	0.151318804861234	0.0	0.0	0.563920374443129	0.0
CCNYL1	ENSG00000163249	0.0915601666090645	0.114868862811191	0.122731162831064	0.0725158990432639	0.0923139937846067	0.110532615946904	0.0465266904303265	0.0714377719747823	0.0	0.0	0.0	0.0
FZD5	ENSG00000163251	0.005188185878173	0.0	0.0272162165104456	0.0	0.0036191810806585	0.0157173393687917	0.0	0.0201738990094616	0.0	0.0	0.0	4.94071146245059
AC096772.6		0.0	0.0	0.0877306594348932	0.0084945407459737	0.0089436339908974	0.0248163589438158	0.0043769950819962	0.0	0.0	0.0	0.0	0.0
PLEKHM3	ENSG00000285005	0.0330772689966465	0.0465974231633909	0.0241809767432289	0.0220406732589025	0.0237764165750591	0.0	0.006542504935568	0.0	0.0	0.0	0.0	0.0
IDH1	ENSG00000138413	0.15970562533107	0.112809235118706	0.325438440024414	0.0990400436926583	0.162415057927041	0.096003127998402	0.0897124111923319	1.21581525201487	0.455000455000455	0.0	0.0	0.0
IDH1-AS1	ENSG00000231908	0.0	0.0	0.0	0.0	0.0072933262156981	0.0	0.0070204024916731	0.0142933918790665	0.0	0.0	0.281960187221564	0.0
PIKFYVE	ENSG00000115020	0.298419734434888	0.168079844663911	0.214359946102464	0.305416885466692	0.994955847323542	0.278232572036233	0.0611782337261099	0.54349596986971	0.356087312609052	0.0	0.0	4.94071146245059
PTH2R	ENSG00000144407	0.0	0.0151123603995708	0.0	0.0	0.002235943961878	0.0391604010025063	0.0	0.0	0.0	0.0	0.0	0.0
MAP2	ENSG00000078018	0.0	0.0	0.0	0.0	0.0061935426745561	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPE	ENSG00000197713	0.145539240152709	0.177408549036193	0.164415805395225	0.0765518624384528	0.152020775644771	0.0	0.120607812629712	0.225253282006527	0.420486081910689	0.0	0.0	0.0
KANSL1L	ENSG00000144445	0.0050781630862231	0.0368575262349083	0.0778304144711218	0.0146420189952652	0.0155861093798917	0.021906764808973	0.0025095222806478	0.104848051653747	0.0	0.0	0.218207209566204	0.0
RP11-260M2.1		0.0083912260359547	0.0224041438704503	0.0202300699248616	0.0067805250304596	0.0204961710232783	0.0	0.003466351272817	0.0	0.0	0.0	0.0	0.0
AC007038.7		0.0025553384085761	0.0218803059741987	0.0338213757859242	0.0102888601080406	0.0083561119789323	0.0	0.0045042240631707	0.0	0.0	0.0	0.0	0.0
AC006994.2		0.0218528918165285	0.0177511431736204	0.0	0.0061931520355463	0.0	0.040180006428801	0.0111121792496916	0.0286573186493233	0.0	0.0	0.0	0.0
LANCL1	ENSG00000115365	0.191944305305609	0.138832575686435	0.0149672815225916	0.125684513042752	0.191349671484338	0.217775724590893	0.0687449538506732	0.0944969659590623	0.0	0.0	0.0	0.0
IKZF2	ENSG00000030419	0.486659269010081	0.421442646071184	0.0178832651980929	0.199300084390186	0.0879265783343793	0.430929060617317	0.0118337491077222	0.0201738990094616	0.497042596550524	0.0	0.0	0.0
RP11-105N14.1		0.0	0.0	0.0	0.0	0.0116190582619175	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC079610.2		0.0	0.018910026095836	0.0	0.0	0.0	0.0	0.0157182023880758	0.0	0.0	0.0	0.0	0.0
SPAG16	ENSG00000144451	0.143278820833701	0.1650948814211	0.0464146325354742	0.215237365884548	0.145859481546503	0.136297185907229	0.0455777066830744	0.0235041379034779	0.871200464206628	0.0	0.0	0.0
AC107218.3		0.023400867096745	0.0	0.0	0.0222430972036955	0.0	0.0318309141838553	0.0	0.0	0.0	0.0	0.0	0.0
BARD1	ENSG00000138376	0.17712124504356	0.30983510999881	0.0725313521379342	0.0498674381848343	0.135070114493453	0.12768665992889	0.138227474335052	0.175060016625589	0.0	0.0	0.218207209566204	0.0
ATIC	ENSG00000138363	0.279801653118918	0.203640432538221	0.0206289122697154	0.443538742080999	0.495586135120216	0.318884312587609	0.243104718004016	0.129081642018455	0.853129909159576	4.65332712889716	0.56292220115728	0.0
FN1	ENSG00000115414	0.0047345615417247	0.0	0.0456015066737805	0.0	0.0	0.0	0.0021195579026126	0.0	0.0	0.0	0.0	0.0
MREG	ENSG00000118242	0.0523513253476132	0.0	0.0241628187377827	0.0170740514609826	0.0371673583021578	0.0604963019070524	0.0849811801808656	0.0	0.0	0.0	0.0	0.0
PECR	ENSG00000115425	0.111134597029819	0.0937432769046292	0.0401219707912053	0.0968610123008921	0.0434956154510933	0.0918089023198326	0.0527996005233261	0.0342752162766147	0.432488539053715	0.0	0.0	0.0
TMEM169	ENSG00000163449	0.0059766289899975	0.0164620434663796	0.0184059355460949	0.0090787581348975	0.0018022044564911	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XRCC5	ENSG00000079246	1.60576165136936	1.41566034966727	1.06075664671536	1.24434376872088	1.32351273715016	1.28286443082216	1.14893193257143	0.917890836299097	2.0349948118695	4.65332712889716	2.34139188559876	0.0
PKI55	ENSG00000260804	0.0057410027005676	0.0557698521454941	0.0400122114683002	0.0159868314345858	0.0062457977012594	0.0	0.0043221819349231	0.0	0.0	0.0	0.0	0.0
SMARCAL1	ENSG00000138375	0.0765949155475298	0.0623182105111105	0.0270269159761174	0.0646934581000716	0.05275743830899	0.111444201321691	0.0332018038364501	0.0405695256834815	0.0	0.0	0.0	0.0
RPL37A	ENSG00000197756	20.4269460576662	15.686008967695	12.7302686490349	27.776149753867	27.3480430797979	19.0864732566931	16.7500673228263	12.4360904426172	17.4799259177896	13.9599813866915	18.2181191458074	0.0
IGFBP2	ENSG00000115457	0.0035589934015212	0.0	0.0	0.0051181656494312	0.0	0.0	0.0	0.0	0.0	4.65332712889716	0.0	0.0
TNS1	ENSG00000079308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235430919479139	0.0	4.65332712889716	0.0	0.0
RUFY4	ENSG00000188282	0.0041670000266688	0.0	0.0382701875239189	0.0069815527099258	0.0	0.0	0.0	0.0856055491962862	0.0	0.0	0.0	0.0
CXCR2	ENSG00000180871	0.0100731897135634	0.389883587908196	0.0215653419077133	0.0059482061928493	0.0	0.025025025025025	0.0	0.0	0.0	0.0	0.0	0.0
CXCR1	ENSG00000163464	0.0051981968494768	0.0539860493814957	0.0355366027007818	0.0100349825628642	0.0	0.0	0.0021195579026126	0.0	0.0	0.0	0.0	0.0
ARPC2	ENSG00000163466	8.3888987350764	11.3938608656887	9.82207111381109	5.11499572267837	5.07685927498115	6.25187154655773	4.21004354983281	10.4905997158104	8.28463268081824	0.0	14.5446513256403	0.0
GPBAR1	ENSG00000179921	0.0132266234314636	0.0	0.356054944362569	0.0	0.0053662638131558	0.0	0.0013441456408684	0.251014145775991	0.0	0.0	0.0	0.0
AAMP	ENSG00000127837	0.543603000041889	0.620596303609751	0.163690828235885	0.529275551939192	0.494597159345144	0.551707104421368	0.359115199678468	0.318672527564632	0.0	4.65332712889716	0.563920374443129	0.0
PNKD	ENSG00000127838	0.586584262716596	0.70193842043499	1.03570943037337	0.496629433608342	0.455707390226498	0.545375694629162	0.597308774963729	1.08674278347511	0.0	0.0	0.0	0.0
TMBIM1	ENSG00000135926	0.426873942560962	1.09800547046761	0.341663387194825	0.347803017554691	0.262099709981819	0.428491082796782	0.0635973515867969	0.298256341235095	0.0	0.0	0.218207209566204	0.0
CATIP	ENSG00000158428	0.0057810418824922	0.0	0.0184059355460949	0.0	0.0	0.0	0.0	0.0493629708610383	0.0	0.0	0.0	0.0
SLC11A1	ENSG00000018280	0.0100965871256571	0.0247600748744664	3.61058344132534	0.0149757865855557	0.0495973877539391	0.0	0.0073505399101741	0.905243842734826	0.0	0.0	0.0	0.0
CTDSP1	ENSG00000144579	0.657494958737161	1.12048381064513	1.00641761831271	0.555051018696644	0.423089603155876	0.502862357608646	0.13879718169163	0.294275509659465	0.0	0.0	0.0	0.0
VIL1	ENSG00000127831	0.0030965120887831	0.0	0.0224509222838874	0.0	0.0145230977614877	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP37	ENSG00000135913	0.220107723609854	0.105100433513368	0.276846924701966	0.253046599298122	0.203561444915591	0.281554001763914	0.0773781558282101	0.106840896930783	1.11380038455043	0.0	0.49916922350192	0.0
RQCD1	ENSG00000144580	0.262599344422475	0.312223293937761	0.11504388114532	0.377465691870007	0.211902638526381	0.191834485339183	0.203248500284074	0.178034788514873	0.0	0.0	0.0	0.0
RP11-548H3.1		0.0	0.0	0.0254612301847976	0.0026872835057225	0.0080194503058279	0.0	0.0018664864885043	0.0	0.0	0.0	0.0	0.0
ZNF142	ENSG00000115568	0.0699519955057565	0.0707436761036089	0.0185293272927726	0.0629614354577341	0.0670929036920096	0.0959390420079929	0.0255761664906832	0.0105298294272931	0.0	0.0	0.0	0.0
BCS1L	ENSG00000074582	0.0242591761363159	0.0715888298566711	0.0	0.0236423280660047	0.070363174896874	0.0	0.0672305605667542	0.0190489252596369	0.0	0.0	0.218207209566204	0.0
RNF25	ENSG00000163481	0.0769121030147988	0.0572896096320165	0.0268709354378934	0.0862907172415068	0.105627146420669	0.0969607180153086	0.0382741132111652	0.0253352486781334	0.0	0.0	0.0	0.0
STK36	ENSG00000163482	0.013924821314439	0.0	0.0111101482315977	0.0	0.0142107341146525	0.0	0.0036300143497001	0.0192291421495104	0.0	0.0	0.0	0.0
TTLL4	ENSG00000135912	0.005821643473239	0.0	0.131945273509188	0.0190496304842461	0.0391686987167815	0.056117057547349	0.030326212408596	0.0468917900017198	0.0	0.0	0.0	0.0
CYP27A1	ENSG00000135929	0.0	0.0	0.170684284316531	0.0028328371146987	0.0	0.0	0.0	0.0468248656067724	0.0	0.0	0.0	0.0
WNT10A	ENSG00000135925	0.014095544774868	0.0	0.0	0.136952312995798	0.111932246491701	0.182199601438034	0.106438827603577	0.0	1.06699638114297	0.0	0.0	0.0
NHEJ1	ENSG00000187736	0.0807753602905395	0.0591624528168341	0.0795992945817171	0.101585837961802	0.0844009606098627	0.0891850791591017	0.0607204258319052	0.0407890884406972	0.0	0.0	0.0	0.0
SLC23A3	ENSG00000213901	0.0094767210046006	0.0	0.0055138250893377	0.0	0.0038624593669274	0.0	0.0010384882435861	0.0	0.0	0.0	0.0	0.0
CNPPD1	ENSG00000115649	0.504303485032634	0.517145705273494	0.288122952939468	0.420690543840333	0.75935012455075	0.553009174721088	0.202748974613481	0.37551915539813	0.0	0.0	1.12584440231456	0.0
FAM134A	ENSG00000144567	0.452871441822165	0.436784057091323	0.285189025249019	0.348386836019545	0.256042169564223	0.380880946259834	0.163030640911684	0.303442311200469	1.05786363855602	0.0	0.500167396787768	0.0
ZFAND2B	ENSG00000158552	0.454753756837798	0.60822183597843	0.26963482684395	0.462576160366803	0.401335181485286	0.58881527591702	0.234956654333373	0.317341498942695	1.63426815859259	0.0	0.218207209566204	0.0
ABCB6	ENSG00000115657	0.0072212053113937	0.0	0.0	0.0070942234608779	0.003911077736581	0.0245821042281219	0.0009128473589591	0.0	0.0	0.0	0.0	0.0
ATG9A	ENSG00000198925	0.145448917692236	0.12483726551783	0.0281716813804775	0.0946104339156881	0.11938793166551	0.117267433938492	0.0487964877644543	0.0657651246607638	0.0	0.0	0.0	0.0
ANKZF1	ENSG00000163516	0.226109386339136	0.277920273117864	0.0599904075601795	0.304779236412501	0.304836479646448	0.108701239806858	0.101733408014611	0.199931790183856	0.0	4.65332712889716	0.0	0.0
GLB1L	ENSG00000163521	0.0083065658486903	0.0211450465613925	0.0368800917576683	0.0181674352513021	0.0059079308063144	0.0	0.0068946642797717	0.040047587852037	0.0	0.0	0.0	0.0
STK16	ENSG00000115661	0.218316298204583	0.261865350794697	0.154542107233335	0.175718072751403	0.205749611975981	0.189248774070295	0.187497577887357	0.14039622236897	0.0	0.0	0.0	0.0
TUBA4A	ENSG00000127824	3.70702047698417	1.42641042026903	0.287719253735473	1.50329874373841	1.56007394354099	2.99027549045098	0.921992336043483	0.0435967972965112	4.5152399805823	0.0	0.561924027871432	0.0
DNAJB2	ENSG00000135924	0.199747524511187	0.204760237853279	0.259994474081309	0.232664713150198	0.205283955261766	0.284519522715251	0.108011491444351	0.0897375514489172	0.0	0.0	0.0	0.0
DNPEP	ENSG00000123992	0.441423245479821	0.432660485772336	0.159830398419883	0.368200837682693	0.313085229033956	0.346336636703225	0.275397201531943	0.335298215266637	0.506175339137477	0.0	0.49916922350192	0.0
SPEG	ENSG00000072195	0.0051981968494768	0.017070322902228	0.0568141260811575	0.0244266405836324	0.0	0.0	0.0095576338405416	0.0	0.0	0.0	0.0	0.0
GMPPA	ENSG00000144591	0.168232419051021	0.252560963019249	0.232349135351085	0.127919598878099	0.0865969497434044	0.152995051180565	0.490952255971903	0.119043203522758	0.0	0.0	0.49916922350192	0.0
CHPF	ENSG00000123989	0.0794868811739617	0.107380543001269	0.0	0.0431724312849873	0.0042095538945002	0.0484332647253996	0.704688995701926	0.0284866198346637	0.420486081910689	0.0	0.0	0.0
TMEM198	ENSG00000188760	0.0	0.0226967353015942	0.0	0.0	0.0	0.0	0.0073431542343451	0.0	0.0	0.0	0.0	0.0
STK11IP	ENSG00000144589	0.0510987400294492	0.0355923548169561	0.185253940764942	0.0151106404798861	0.0248616870512944	0.0368405540819334	0.0314680044792493	0.0	0.356087312609052	0.0	0.0	0.0
EPHA4	ENSG00000116106	0.0610926744586586	0.0211695767778211	0.0	0.0628140074644725	0.0743092691691738	0.045990902606163	0.0072389315605138	0.0	0.0	0.0	0.0	0.0
SGPP2	ENSG00000163082	0.0162159930288791	0.0	0.0	0.0711169754226299	0.024113867555955	0.0247720967102656	0.0178789063368849	0.0	0.0	0.0	0.0	0.0
FARSB	ENSG00000116120	0.261171660889997	0.216761144830553	0.0774414672780618	0.332803225413394	0.371198290839463	0.379627075418127	0.277420097448501	0.199782163475718	0.0	0.0	0.281960187221564	0.0
ACSL3	ENSG00000123983	0.334585804291488	0.334652268066414	0.299256351572671	0.255404303476292	0.370582038671861	0.300676955495482	0.173820868487787	0.381179354084731	0.549631746729691	0.0	0.280962013935716	0.0
AP1S3	ENSG00000152056	0.0674010689753573	0.0156368253491703	0.0	0.011309039125568	0.252454696877612	0.0	0.0406599619450969	0.0	0.0	0.0	0.0	0.0
WDFY1	ENSG00000085449	0.426956070526275	0.340075854853733	0.41203215135479	0.1313749310093	0.366067409073934	0.308064776858785	0.146802638757571	0.486998813324724	0.549631746729691	0.0	0.436414419132408	0.0
MRPL44	ENSG00000135900	0.141677525944698	0.195446430020757	0.299923452342278	0.163655269075824	0.260578030020401	0.110653688144489	0.185645165622392	0.101143044343913	0.0	0.0	0.281960187221564	0.0
SERPINE2	ENSG00000135919	0.027804932920881	0.0355803324090691	0.0	0.0223183865836066	0.0601714348452837	0.0458695756354076	0.0	0.0131576004220958	0.0	0.0	0.281960187221564	0.0
CUL3	ENSG00000036257	0.373801552695152	0.651644235848699	0.475945779955642	0.41434118937546	0.555058537717988	0.416465636074283	0.276407383861738	0.423012632979825	0.0	0.0	0.717376433068124	0.0
DOCK10	ENSG00000135905	1.06802461021049	0.917397938954946	0.311495637284193	1.01909204464995	0.543744450334642	0.987077975372643	0.207882307541074	0.697574283423572	1.72589898694941	0.0	0.49916922350192	0.0
IRS1	ENSG00000169047	0.0050781630862231	0.0	0.0	0.0052176244578893	0.0556546299297731	0.0	0.0677367508960392	0.012229364170898	0.0	0.0	0.0	0.0
RHBDD1	ENSG00000144468	0.0885359550031522	0.113837664981887	0.077411719091934	0.121778705487309	0.220744764354448	0.116100083576887	0.553808210143905	0.112476881315489	0.0	0.0	0.218207209566204	0.0
COL4A4	ENSG00000081052	0.0	0.0	0.0055138250893377	0.0	0.0948867285791304	0.0	0.136488236404331	0.0	0.0	0.0	0.0	0.0
COL4A3	ENSG00000169031	0.0	0.0	0.0	0.0	0.185694840046705	0.0	0.0258078483926696	0.0	0.0	0.0	0.0	0.0
AC097662.2		0.0040678981007797	0.0	0.0	0.0136760760677405	0.0066052934047048	0.0	0.0020249006077536	0.0	0.0	0.0	0.0	0.0
MFF	ENSG00000168958	0.619647668895274	0.753652937267222	0.548042442618902	0.762652558077659	0.76872901127619	0.629248475803494	0.936929659396543	0.774913536190226	2.02239125055155	0.0	0.999336620289689	0.0
AGFG1	ENSG00000173744	0.261035571069476	0.228608986287711	1.34996963219883	0.26644358651451	0.207122839742509	0.283161633463835	0.139410823325534	0.98844767145932	0.0	0.0	0.563920374443129	0.0
CCL20	ENSG00000115009	0.53769403285767	0.0	3.1871472549295	0.156034571066661	0.0061057217940076	0.660736372537845	0.0005593729652808	1.0507847868991	0.0	0.0	0.0	0.0
PID1	ENSG00000153823	0.0	0.0	0.133884801213455	0.0	0.0	0.0	0.0	0.434999355165741	0.0	0.0	0.0	0.0
