gene	ensembl_gene_id	Enteriendocrine	Enterocyte	Goblet	Paneth.like	Progenitor	Stem.Cell	TA
SUPT3H	ENSG00000196284	0.101074213021966	0.0253012963381565	0.084245898032707	0.0537059450503913	0.0839595249428732	0.144386465090736	0.0940674097468574
RUNX2	ENSG00000124813	0.0	0.0124013338485518	0.0028828513541763	0.0069786882148806	0.0043633036910776	0.0	0.0263691187274014
CLIC5	ENSG00000112782	0.730059023761472	1.58284851601557	0.654242415722035	1.05849070724012	0.283477737638943	0.0985293045232262	0.18802173315004
RP1-8B1.4		0.100437036950192	0.0236748988233058	0.0317036366083066	0.0306336754496128	0.0524388587212273	0.0	0.0532655025536584
ENPP4	ENSG00000001561	0.467602495052551	0.424925616922342	0.28951213948605	0.348209643177401	0.227101974758836	0.19851686686334	0.200904263854156
ENPP5	ENSG00000112796	0.0	0.0402872302866308	0.0533558993844705	0.0477894223571554	0.0543011611931282	0.0563601389762319	0.056306237142679
RCAN2	ENSG00000172348	0.101074213021966	0.0015122646841059	0.0045485337877964	0.0217356760999209	0.0032593365583134	0.0233810672514482	0.0
CYP39A1	ENSG00000146233	0.0	0.0428955123624109	0.0430922025517831	0.0368507990359104	0.0496216395975613	0.136380784159915	0.0636047946256804
SLC25A27	ENSG00000153291	0.0	0.0074033762025139	0.03333048685534	0.0	0.0147677777220349	0.0098174015601094	0.0260163452705172
TDRD6	ENSG00000180113	0.0	0.0065188442901579	0.0	0.008022729125868	0.0024146750581379	0.0	0.0104912006047888
MEP1A	ENSG00000112818	0.112414904707741	1.79717434979387	0.520502431021223	1.80867175722636	0.37927594900184	0.0823451801842993	0.261329848864101
ADGRF1	ENSG00000153292	0.0	0.0063459051504537	0.0	0.0	0.0007516162508024	0.0	0.0
TNFRSF21	ENSG00000146072	0.112414904707741	0.734657985170542	0.631680765635786	0.821495512713131	0.272391015676245	0.191962989511058	0.261926047216402
RP11-385F7.1		0.0	0.280577637794204	0.173259709333876	0.195791849799331	0.222678252426721	0.139336066813495	0.126867133611622
CD2AP	ENSG00000198087	1.49661813163264	2.03176052413357	1.25405969224726	1.49652457272898	1.17703217365755	0.842930026648771	0.895521280953794
ADGRF4	ENSG00000153294	0.0	0.0165246996422396	0.0	0.0408562468980211	0.0018220468795651	0.0	0.0026623529835074
MUT	ENSG00000146085	0.127898936038368	0.499183976849148	0.53843610559313	0.499706606267088	0.438683546024914	0.457017347172935	0.543706083614669
CENPQ	ENSG00000031691	0.0	0.0377989033316064	0.0662431167255305	0.0362844276045378	0.0565251903212017	0.0634813133764564	0.242399392825412
C6orf141		0.565219484454117	0.269957085343854	0.0369443023095471	0.210657533330093	0.177488757671245	0.0264568668260226	0.154872650264239
MCM3	ENSG00000112118	0.0	0.363577616570851	0.384485198009467	0.322033184639514	0.554486136360086	0.320493653788585	1.22257484392717
PAQR8	ENSG00000170915	0.557049965349183	2.05276187772383	0.762181257060915	1.6013516144629	0.816228199858115	0.384718165217108	0.568839579786566
EFHC1	ENSG00000096093	1.4565160712976	0.277371310701853	0.179025428389927	0.226884665958181	0.180540962001502	0.489713023390105	0.113898230766099
TRAM2	ENSG00000065308	0.0	0.172855284593924	0.488102161369336	0.0740320432674226	0.156169367151917	0.0523053018899691	0.168016531467374
TRAM2-AS1	ENSG00000225791	0.0	0.100626492795166	0.101898094824857	0.0313445947204534	0.0739094547473153	0.0540586448699717	0.0841144277670333
TMEM14A	ENSG00000096092	0.919494171283277	0.719786559128953	1.13376696249517	1.10405319412945	1.18196040613965	1.08689248328903	1.22955156688019
GSTA2	ENSG00000244067	0.0	0.0047616493823574	0.0038819465196564	0.0	0.0076742826488904	0.0130443621732756	0.0214917353433244
GSTA1	ENSG00000243955	0.657237568356064	0.392278288069445	0.497536358517117	0.0888953014412424	0.730071909515753	0.926656117484763	0.500684507131185
GSTA4	ENSG00000170899	1.6614239236497	0.195141217101996	0.361652373732821	0.251045348916388	0.431432847347188	0.550961481336331	0.340241958689224
ICK	ENSG00000112144	0.0621285481314066	0.214879070704021	0.395204447502649	0.285068373569099	0.325235308894998	0.245984043998551	0.296279593372081
FBXO9	ENSG00000112146	0.332682315759917	0.4163476684092	0.330476059750631	0.41330188618238	0.424551202317882	0.363080750447656	0.433864525073271
ELOVL5	ENSG00000012660	0.100693840201502	0.0231219710021526	0.0588287030362383	0.0861352973143563	0.0402888149491836	0.0479416055854948	0.131941463449263
GCLC	ENSG00000001084	2.11884518655361	0.303803108673957	0.323034478737617	0.158050715145531	0.229446949574932	0.249690817400678	0.222029418750048
KLHL31	ENSG00000124743	0.0	0.0	0.0041710784235983	0.0175410757425926	0.0023472555903937	0.0	0.0128870410823769
LRRC1	ENSG00000137269	0.223094878530136	1.09104952955093	0.513219706840137	0.956048445006777	0.544503964307182	0.396632215757162	0.482510788860363
TINAG	ENSG00000137251	0.201511249972158	0.674273213675517	0.0896458359426374	0.267146004961452	0.443115327291678	0.44960935229927	0.386274679510918
RP11-524H19.2		0.0	0.0201784984997164	0.0244838087466818	0.0232085817640119	0.0271467809845231	0.0231158628343496	0.0177830400654361
FAM83B	ENSG00000168143	0.0	0.315868517934844	0.131297426562164	0.305038723260447	0.142855931283696	0.311131865628338	0.152983222072714
DST	ENSG00000151914	1.65402940816933	2.0764379187539	0.796323212503253	1.58031669681746	0.485205515530273	0.476937981904959	0.405555921360068
KIAA1586	ENSG00000168116	0.101074213021966	0.04566580464165	0.0595593623835713	0.0633769666861146	0.0525549592871897	0.148593345735965	0.0672750996856757
ZNF451	ENSG00000112200	0.491090709433673	0.317113340073734	0.4661525457255	0.3118415592498	0.31654196159752	0.422613849432888	0.417645955136555
BAG2	ENSG00000112208	0.0	0.0	0.0070865817178961	0.0227183543397969	0.0161988952963591	0.0277895943594235	0.0302556427495284
RAB23	ENSG00000112210	0.0	0.0646977041281398	0.0815744545610595	0.0527155059866604	0.0731373749809753	0.091044271904704	0.103129331287418
PRIM2	ENSG00000146143	0.112414904707741	0.119349344138953	0.144917305484511	0.134889852304313	0.134635578746511	0.148343893287395	0.35121440500076
XXbac-BPGBPG55C20.2		0.0	0.0739226071580099	0.089049045733794	0.0620486524684446	0.0705833314138668	0.014588180319564	0.101579134355077
LINC00680	ENSG00000215190	0.0	0.0595686738079194	0.0574585373672957	0.0675108197398192	0.045232362013374	0.0486123075242304	0.028135469836889
KHDRBS2	ENSG00000112232	0.0	0.0037924014701559	0.0036213805239398	0.0	0.0011052474117509	0.0057666892350575	0.0024425040761364
FKBP1C	ENSG00000198225	0.0	0.0028017762184643	0.008248543569746	0.0640295062083264	0.0154792632729427	0.0	0.0120748649705757
LGSN	ENSG00000146166	0.0	0.0043787511141726	0.0	0.0	0.0021802707371511	0.0211766478853324	0.0022390381107337
PTP4A1	ENSG00000112245	1.99282458994602	3.7265380313553	3.17716822116432	3.06119766373241	2.52463544648247	1.42971259413794	1.97076797597379
RP5-1148A21.3		0.175179696114661	0.152710751318841	0.144896136428267	0.130061992093137	0.102840160433903	0.108735087106661	0.0747971687791405
PHF3	ENSG00000118482	1.29257553072253	0.91351747828648	0.756781319157369	0.674425671398065	0.788023071966081	0.696351860291358	0.791130255449656
LMBRD1	ENSG00000168216	0.465644217234627	0.851094453262175	0.601300954976106	0.590459268073964	0.474048036419294	0.673724005532441	0.355354240429965
COL9A1	ENSG00000112280	0.100437036950192	0.0199187617869782	0.0154487386190758	0.0212948024265821	0.0176471941049811	0.0760646894820071	0.0492487776816402
RP11-462G2.1		0.0	0.115427433589504	0.0436187035499822	0.108589534196662	0.0322936976361356	0.0	0.0381377481901891
RP11-462G2.2		0.0	0.0045138657011499	0.0	0.0057134173827135	0.0048112224022103	0.0202614551785013	0.0054528075163282
FAM135A	ENSG00000082269	0.482752744669153	0.758935889954298	0.402412162605842	0.523564215513616	0.477991596923489	0.394056484157388	0.337596572108707
SDHAF4	ENSG00000154079	0.0	0.0704780104228035	0.170213705149347	0.149368496091749	0.182669158043832	0.171027843015236	0.134298553944136
RP11-134K13.4		0.319342800463443	0.0	0.0051760070331148	0.0161226693916289	0.0029558595196658	0.0	0.0060701626641696
SMAP1	ENSG00000112305	0.777961338194643	1.28299104585215	1.16953388227817	1.4679038524833	1.37921481334263	0.685266828019237	1.16310405029179
B3GAT2	ENSG00000112309	0.381471348594849	0.422363133551086	0.109403195006282	0.373722377234508	0.250526170186935	0.211275188625904	0.193380571159873
OGFRL1	ENSG00000119900	0.0	0.0699452702847436	0.0950731848009931	0.102833375653457	0.096054616175112	0.245657792601554	0.158194974434024
KHDC1	ENSG00000135314	0.0	0.0030753876723773	0.0149004751816997	0.0049004266746331	0.0085119515711818	0.0	0.0118071449432113
RP11-398K22.12		0.0	0.0180499853782306	0.0	0.0	0.0049058534080076	0.014281451922276	0.0138160290324928
DDX43	ENSG00000080007	0.0	0.0051027006091968	0.0151638074279606	0.003793884401032	0.0119965124912466	0.0466542739693879	0.006476912684656
MB21D1	ENSG00000164430	0.274492207262417	0.0052097337548167	0.0382296448957892	0.016667939096149	0.0239921061989582	0.056238855089643	0.059202017924245
MTO1	ENSG00000135297	0.232245278809725	0.207292668762069	0.149916372575304	0.145470426099978	0.190399753093005	0.294955840619505	0.23870000454462
EEF1A1	ENSG00000156508	16.2424944439013	14.2961237098893	17.9588637135004	15.3708904523728	16.3785829114876	19.1259107683321	15.3854980795468
SLC17A5	ENSG00000119899	0.419779837413634	0.533305950880024	0.778935017443146	0.239051731064983	0.317452876756245	0.166802617104231	0.269562547079082
COX7A2	ENSG00000112695	9.67997289708862	9.53395183420615	10.3744723672193	9.17563165462111	9.36919644598552	8.22381196332665	8.41498144640015
TMEM30A	ENSG00000112697	0.84525929272644	0.770113850252581	0.945842927836424	0.537316339971449	0.483715093478814	0.510061095417174	0.518788987327743
RP1-234P15.4		0.0	0.0058547475368836	0.0180662311894506	0.0160686122489341	0.0032775921257461	0.0	0.0135761684003652
SENP6	ENSG00000112701	0.940726716269004	0.754273991263524	0.660154040212906	0.56999459686431	0.712137243128881	0.768476783492156	0.658481859684189
MYO6	ENSG00000196586	1.367286988617	1.48318281640497	0.89856817506838	1.05473837735439	0.990432563282597	1.00776815765745	0.807428195483414
IRAK1BP1	ENSG00000146243	0.0	0.022479237908832	0.0593810625659826	0.0207720565941241	0.0907477228969814	0.111640939549121	0.0719801239728
PHIP	ENSG00000146247	1.62014742066466	0.705164215941011	0.686125358047414	0.669813621239525	0.753208503110696	0.955543060091507	1.16991719236578
HMGN3	ENSG00000118418	4.1092713867491	1.45581038986817	2.19067383742638	1.99412937142932	2.65443252423853	2.89349190661532	2.85424265658411
HMGN3-AS1	ENSG00000270362	0.0	0.0290844862786236	0.0513323648411203	0.0315492979682221	0.0533067896756592	0.0398214870874465	0.0373793473302499
LCA5	ENSG00000135338	0.0	0.0	0.0065650256622292	0.0048995976492487	0.0023182394834359	0.0861191239808334	0.0044916218839241
SH3BGRL2	ENSG00000198478	0.313545781859435	1.92062035333633	2.00274840928143	1.55204717587481	1.34421047701071	1.49405607589133	1.02530835643688
TTK	ENSG00000112742	0.0	0.0281389870360769	0.0176697446030519	0.0	0.0114237515660107	0.0100351556584018	0.322408080143339
BCKDHB	ENSG00000083123	1.00833802539099	0.512517078183728	0.718638583401297	0.347142324621673	0.457878526828993	0.437108255130476	0.422906745595919
RP11-250B2.6		0.0	0.023786204025847	0.0321134883705346	0.0114470379258961	0.0218478246211061	0.0	0.0096624700160688
RP11-250B2.3		0.0	0.0120451505157736	0.0147264320404378	0.0033074049908961	0.0041821072513238	0.0128386619930798	0.0045613840502927
RP11-250B2.5		0.0	0.004141597903044	0.0059599457371353	0.0	0.0050340066478166	0.0	0.0
FAM46A	ENSG00000112773	1.42174532549571	1.56975930624571	0.996958520493835	1.33546367165333	0.514411494000262	0.459716898755189	0.388863060919469
RP11-379B8.1		0.0	0.0138064192346089	0.0253860759105892	0.004150523977098	0.009917194118463	0.0	0.0021799724068056
IBTK	ENSG00000283068	1.05285088343652	0.685187628574742	0.722139352185603	0.582791822668924	0.595693248052386	0.410982696987365	0.478308752503184
TPBG	ENSG00000283085	0.127898936038368	0.247264030250623	0.333332401100867	0.395267310798809	0.241281201484281	0.301284536432057	0.230605273041693
UBE3D	ENSG00000118420	0.281616406742348	0.0823614720309595	0.0751889688094525	0.0723714604371693	0.125072789022225	0.14047577509367	0.140323705570768
DOPEY1	ENSG00000083097	0.0	0.202669207784631	0.0912155280017113	0.130794259916354	0.104332091431572	0.134309496229109	0.0951281762213092
PGM3	ENSG00000013375	0.127898936038368	0.282823915770568	0.61642173352778	0.340917304155865	0.328316598425584	0.213453586100099	0.40525453471151
RWDD2A	ENSG00000013392	0.0	0.0352113950821994	0.14571033708876	0.0692024951172296	0.0772087061453115	0.13324051081582	0.0771398866693953
ME1	ENSG00000065833	0.0	0.10087215219877	0.076270058388589	0.170265562899922	0.0709733242311844	0.0324356904878797	0.0428174823791455
CYB5R4	ENSG00000065615	0.595109052286161	0.365679251589507	0.349468791997502	0.625640427616726	0.453102053278584	0.312373707108125	0.48277614938756
MRAP2	ENSG00000135324	0.0	0.223859481483123	0.367374229275265	0.427748269038242	0.315193422208625	0.0891341593979627	0.31916450422605
CEP162	ENSG00000135315	0.100693840201502	0.102627035994959	0.107523763628336	0.145394435980576	0.105739298908832	0.118118548818001	0.140956170537867
TBX18	ENSG00000112837	0.0	0.0	0.0055500875800936	0.0	0.0021655295282089	0.0	0.0027763175341401
RP11-30P6.6		0.201511249972158	0.453178772186617	0.0505650042650773	0.360969985019081	0.201276013611065	0.162409056172119	0.18168240546565
NT5E	ENSG00000135318	0.127898936038368	0.328914138566731	0.461794552963605	0.979737708061153	0.310034527329123	0.333848807345495	0.21240927495555
SNX14	ENSG00000135317	0.892534161411192	0.641293870953595	0.410595188804281	0.561179704338581	0.527648242368115	0.57098815406285	0.523707046868771
SYNCRIP	ENSG00000135316	1.38972511414005	1.12954035672043	1.20786133765979	1.17429268504505	1.51139729839213	1.29284280049856	1.87019660786233
RP11-393I2.4		0.0	0.0507202053484956	0.0395373032027445	0.0234646948458377	0.033973973206431	0.0489087167549772	0.0356417291664657
ZNF292	ENSG00000188994	0.482747283894042	0.857758341153041	0.537015119794637	0.594448148693909	0.629200286438687	0.974386967162849	0.695604322496629
GJB7	ENSG00000164411	0.0	0.017683510814779	0.0069570972354125	0.0	0.0047567499108292	0.0	0.0033513036482602
SMIM8	ENSG00000111850	0.23242268840177	0.265726385764475	0.308440211984653	0.341031925836049	0.464703398727961	0.524259273991162	0.452742872206265
C6orf163		0.0	0.0056504703621918	0.0046364031742076	0.0199560521385602	0.0088485457474915	0.0	0.0155436266693397
SLC35A1	ENSG00000164414	0.332859725351962	0.642303681344479	1.34224974233522	0.596284434034596	0.797174468816406	0.866162595084757	0.470022743903752
RARS2	ENSG00000146282	0.652202525815404	0.393314514272574	0.399255331690934	0.611807231525717	0.531408920662649	0.584856564267872	0.521648808182309
ORC3	ENSG00000135336	0.100693840201502	0.271601664360889	0.285603313480516	0.235394194909111	0.267600628428322	0.230650254567192	0.495651318595168
AKIRIN2	ENSG00000135334	1.0292997939114	0.240439984839404	0.183955102254253	0.315482092899205	0.226577780250997	0.219717445848142	0.264619499626653
CNR1	ENSG00000118432	0.0	0.0185695004489541	0.0110471772209868	0.0	0.0090771733478683	0.0428788202916522	0.0060305912843163
RNGTT	ENSG00000111880	0.274692474486601	0.153020091744063	0.124891865142467	0.100034168612213	0.114426221114734	0.0666407023333184	0.173019238035329
PNRC1	ENSG00000146278	1.84916662289571	1.18315683353875	1.68779977181462	1.38587577738198	1.2157119554925	2.77575231527033	1.00025109802211
PM20D2	ENSG00000146281	0.726161099044357	0.295964996409368	0.415164987191973	0.159627408168428	0.589191545461052	0.671401117149859	0.811527369990218
UBE2J1	ENSG00000198833	0.190027484169775	0.942838059576018	1.43750148627402	1.48858405637258	1.10843026349771	0.786421082273919	1.10167920705956
ANKRD6	ENSG00000135299	0.127898936038368	0.0084244618423106	0.0	0.0	0.0006177735010199	0.0504308988087747	0.0
LYRM2	ENSG00000083099	0.828780270811601	0.588558814364337	0.930442422892864	0.913338380559793	0.77072893575909	0.810084215257538	0.907109530010077
MDN1	ENSG00000288121	0.66377574766164	0.132059201690457	0.139534983533676	0.130258230151164	0.251798369414847	0.245013282538221	0.22957317410196
CASP8AP2	ENSG00000288475	0.127898936038368	0.258425201826437	0.144997070605397	0.224980424519765	0.257725365224443	0.354844159126503	0.475836628481767
BACH2	ENSG00000112182	0.0	0.0	0.0034071021797921	0.0	0.0033295935585321	0.0315360220616102	0.0028307097948161
MAP3K7	ENSG00000135341	0.0621285481314066	0.271760393407907	0.300370435297397	0.248156594157238	0.282529553539849	0.287482555833132	0.316015825622869
MANEA-AS1	ENSG00000261366	0.101074213021966	0.0283417722105801	0.0051979968068756	0.0	0.0311369569622267	0.043431055686105	0.0308373172556365
MANEA	ENSG00000172469	0.562701534639674	0.069308416924635	0.0828290781591043	0.0762823504618788	0.102222022278998	0.166014269238125	0.147649818765454
UFL1	ENSG00000014123	0.398050722872654	0.548841178659217	0.667040773934746	0.565059447508413	0.634659726797079	0.668434082748823	0.591624730564396
GPR63	ENSG00000112218	0.0	0.0031691845112243	0.0073971091805195	0.0	0.0124951820950829	0.0098673561302092	0.0102166049830164
NDUFAF4	ENSG00000123545	0.992946351578088	0.57745926322976	0.874606418742822	0.54629328105585	1.15698520162243	1.00562356615922	1.03228380671998
KLHL32	ENSG00000186231	0.0	0.0046000593216757	0.072814076994704	0.0101169141908924	0.0008916128751647	0.0090081813479363	0.0082928332637434
MMS22L	ENSG00000146263	0.0	0.106836033123929	0.0856407869094248	0.0557692364666004	0.123336688046949	0.126615155047632	0.388301655225852
FBXL4	ENSG00000112234	0.22833597298856	0.240847666292822	0.267051444560098	0.168768959945136	0.197243291428837	0.286341915583183	0.154843182334643
FAXC	ENSG00000146267	0.0	0.0044748850818418	0.0063122824890612	0.0065916161177984	0.0022149345147159	0.0	0.019879947014765
COQ3	ENSG00000132423	0.0	0.15351421284703	0.244914019882143	0.187999429093412	0.336117496440159	0.369168047588253	0.413617333272853
PNISR	ENSG00000132424	3.10646796896713	2.14870446042417	1.15960036948536	2.04623774892582	1.50178685068117	2.33253811203198	1.48163537055347
RP11-98I9.4		0.196539472900497	0.0110717631654114	0.0354374826087629	0.0173780149754338	0.0323326857354074	0.0791718912793518	0.0023754516252201
USP45	ENSG00000123552	0.127898936038368	0.119746438237713	0.0942170831420685	0.146835497194688	0.130718172849459	0.135455636604624	0.135692896573135
TSTD3	ENSG00000279170	0.275766251822718	0.0879138813602025	0.108075354821409	0.160519746564725	0.160087137092713	0.137391044801759	0.138593321520811
CCNC	ENSG00000112237	0.572850046166851	0.643463427143971	0.722579369813225	0.843953204456649	0.835221380445841	0.852091267532855	0.851020638836123
RP1-199J3.7		0.0	0.0030427402973758	0.014543194547005	0.0	0.0012028115120263	0.0	0.0
PRDM13	ENSG00000112238	0.0	0.0	0.0054831391152633	0.0	0.0049028503285054	0.0	0.0043222418871296
ASCC3	ENSG00000112249	0.101074213021966	0.313351945050721	0.324583193806834	0.335889605830583	0.383075826608762	0.302202538899335	0.409118231542516
RP3-467N11.1		0.0	0.0705521230129671	0.0259357859783403	0.0376448411757054	0.0478902829677544	0.0119378962155287	0.0602511846023463
HACE1	ENSG00000085382	0.100437036950192	0.0470832290005555	0.0126265632998299	0.0390210658109799	0.0304876088516992	0.0244207456932211	0.0308194807631372
RP3-355L5.5		0.0	0.0011360899984347	0.0068076481056698	0.010943545824848	0.0059241285149354	0.0	0.0058929752166604
PREP	ENSG00000085377	0.398307526123965	0.446219350561148	0.694544874582039	0.884605969715502	0.61913342890419	0.941649294210333	0.639996523309707
PRDM1	ENSG00000057657	0.0	0.329396747957342	0.0748163790661558	0.109720862185351	0.0381928932408013	0.0584271055883783	0.0270594950128049
ATG5	ENSG00000057663	0.428962161302266	0.734423041772271	0.731760044130715	1.10344330573856	0.895958964017307	0.582325489651822	0.831200318050925
AIM1	ENSG00000281919	1.50721573541577	1.00221869734179	0.462585004707087	0.893232262415498	1.03282013839177	0.776886490671885	1.09041286852988
RTN4IP1	ENSG00000130347	0.100437036950192	0.18042470287099	0.055304380384871	0.141639106219225	0.190196310472296	0.186762238780923	0.23159199744979
QRSL1	ENSG00000130348	0.730799165690971	0.347261144017316	0.267894590034756	0.304356521607158	0.499378802502068	0.422284391200627	0.570099876152364
RP1-60O19.1		0.0	0.101158043656858	0.0035146861610736	0.0256517316657754	0.0569751773373803	0.0119495885780326	0.0515390745913735
CD24	ENSG00000272398	7.92727182313404	11.9005648832335	5.9453540260415	8.14170600059396	9.5827846147027	8.07888198471459	7.07939975184862
C6orf203		0.381471348594849	0.455297919013386	0.453006726982164	0.476557231111238	0.755487974241635	0.739218413547779	0.666015205291441
BEND3	ENSG00000178409	0.0	0.0531736358069198	0.0435569846211142	0.0301800023935433	0.090886161354929	0.0961428597706734	0.0936254100959574
PDSS2	ENSG00000164494	0.0	0.309628169751099	0.404152615539969	0.2558304877674	0.386430393084443	0.328750728500475	0.377430252439381
SCML4	ENSG00000146285	0.0	0.0398787007913766	0.01095159180638	0.0029670948890216	0.0616395564235476	0.0388217143392363	0.118214403937852
SEC63	ENSG00000025796	0.724905726386022	0.628524206671287	1.17806837838496	1.0323269062099	1.05666127294507	1.25478137029152	1.06963349118587
RP1-191J18.66		0.0	0.0216974715617323	0.0351116427862755	0.018625970234349	0.0175407336030464	0.0	0.0336147993528934
OSTM1	ENSG00000081087	0.343744954873754	0.203310505411073	0.103602280652552	0.215693401172623	0.09913667117379	0.0896951454708207	0.0586909547900985
SNX3	ENSG00000112335	1.5431138175482	2.28914578801457	2.3392441220889	3.45943948664473	2.99303742636759	2.7498869591833	2.70295490163291
LACE1	ENSG00000135537	0.100437036950192	0.0277007968210876	0.033760780596097	0.0665213541349412	0.0729497223874247	0.0312829695794853	0.0572251001696465
FOXO3	ENSG00000118689	0.882301138354428	0.630442830467281	0.754485194714266	0.38290204405602	0.553718515043896	0.969106626001242	0.566360285156881
ARMC2	ENSG00000118690	0.196539472900497	0.0106982198312834	0.002674570377781	0.0224836297786107	0.0075013320787486	0.0263633602302206	0.0145464928950443
SESN1	ENSG00000080546	0.0	0.141135243015762	0.170640562114246	0.329191347314657	0.193667156394624	0.599407532254328	0.315685551225372
CEP57L1	ENSG00000183137	0.0	0.0768511144066877	0.069687743729602	0.101574045230113	0.0905216316261747	0.0987150168122612	0.208700957892864
CD164	ENSG00000135535	3.07114748799921	3.87623541772941	4.44821203682659	3.97240983021422	2.9985271903482	3.40416306886036	2.76241622988221
RP11-425D10.10		0.0	0.0367459742842551	0.0334705621884752	0.0552894933625701	0.0331689058125133	0.0245874643978014	0.0325202596499659
PPIL6	ENSG00000185250	0.0	0.0196517429758461	0.0395713323794155	0.02702831150761	0.0652014153625298	0.0928778233259702	0.0479359893793473
SMPD2	ENSG00000135587	0.212851941657933	0.477115625894241	0.446214305084779	0.486067563380486	0.43928824880104	0.273427543826922	0.451188108287744
MICAL1	ENSG00000135596	0.912589771686293	0.354289233383861	0.524461121200686	0.172069784996439	0.146865437114558	0.05685501884753	0.0581386502050514
ZBTB24	ENSG00000112365	0.100693840201502	0.128291654838929	0.225752241021668	0.127110821602858	0.151219282160345	0.174731291830417	0.103654080030568
AK9	ENSG00000155085	0.0621285481314066	0.454626442642814	0.290337385195457	0.293435008431113	0.312800330051086	0.418936524533811	0.330174456252695
FIG4	ENSG00000112367	0.0	0.131334627531742	0.176692441838564	0.213059422460883	0.109852630578358	0.176224611784865	0.0916073948087254
WASF1	ENSG00000112290	0.0	0.0043055094497002	0.0160366821380521	0.0047814567706253	0.0139478461797417	0.0151028023745218	0.0125923949425737
CDC40	ENSG00000168438	0.592164922455639	0.42968762478379	0.49179059889323	0.563596345519875	0.589431783712181	0.583763162316858	0.626013440359912
DDO	ENSG00000203797	0.0	0.0388663558949947	0.0762766215233912	0.0757725045525935	0.0749777361713708	0.170361729512757	0.109583680374342
CDK19	ENSG00000155111	0.343744954873754	0.428705369449981	0.16817982218091	0.318755598794174	0.184849085439853	0.361136107329231	0.306512331097281
AMD1	ENSG00000123505	1.7299505409919	1.48019939679877	1.34846252073432	1.46369441280193	1.50951284261249	1.65376631548864	1.66836306264849
GTF3C6	ENSG00000155115	3.34735169833944	2.04900244500303	1.85152427430519	2.54372536228272	2.50997706495595	1.7696657966234	2.36878618085656
RPF2	ENSG00000197498	0.175179696114661	0.334967027662992	0.446509154860867	0.586631018847336	0.834700131885861	1.1058290202743	0.980012347245804
SLC16A10	ENSG00000112394	0.0	0.0350363492006131	0.0918881831795114	0.0361314234594075	0.105536387424398	0.14935991933596	0.135291666378905
KIAA1919	ENSG00000173214	0.281616406742348	0.129855811140903	0.0719964007777651	0.121977568142328	0.0872535803669035	0.0874206004860278	0.0625563542317024
RP5-1112D6.4		0.0621285481314066	0.0459191070204406	0.0390354926224914	0.0700201173108717	0.0348033316542517	0.0450787162435738	0.0428811963060439
RP5-1112D6.7		0.0	0.0021392420304626	0.015940444554807	0.0	0.020634681687617	0.025491592922998	0.0126748156141764
REV3L	ENSG00000009413	1.14451826173855	0.254986917711115	0.208984246023871	0.128722107617297	0.273483814083912	0.543188003051232	0.315871750830717
RP5-1112D6.8		0.0	0.0124554043549515	0.034424833522261	0.0	0.0106974005138656	0.0073553197679777	0.0123494578622321
TRAF3IP2-AS1	ENSG00000231889	0.0	0.0658091228395862	0.0735174620254677	0.0369518673332115	0.0690231943953011	0.0781921646286161	0.0806490730446995
TRAF3IP2	ENSG00000056972	0.100437036950192	0.410244587501548	0.326784317169826	0.473057738584571	0.531288028760096	0.730133340275754	0.426573781357845
C6orf3		0.0	0.0	0.0	0.0	0.0023386935105108	0.0	0.0
FYN	ENSG00000010810	0.0	0.0147785682259783	0.0169026390070085	0.0217966312333634	0.0215932710452491	0.02380272235632	0.0191988277783751
TUBE1	ENSG00000074935	0.0	0.100137830242799	0.199704414264826	0.162504865832568	0.187317041190306	0.175216748035789	0.150804304139836
FAM229B	ENSG00000203778	0.0	0.0044481597724364	0.0147333773599794	0.0	0.0018752421997767	0.0768445247172091	0.0144164896867495
LAMA4	ENSG00000112769	0.0	0.0	0.0139601793147505	0.0	0.0	0.0	0.0
MARCKS	ENSG00000277443	3.45749028637767	4.76987988214104	3.85375645972206	2.59870515996971	3.50921030645119	2.55504248992732	3.04223744400675
LINC01268	ENSG00000227502	0.0	0.0458357458368742	0.0421249078945575	0.0660762966813144	0.0533819849699338	0.0706387258109097	0.0435777679849647
HDAC2	ENSG00000196591	1.90673434764515	0.927193118299377	1.23559164209498	1.14084150145308	1.59682387212841	2.17790516144794	2.27126524128529
RP3-399L15.3		0.0	0.0061431079616877	0.0189005862745332	0.0216653240701788	0.018027554624187	0.0290662863272264	0.0372070725126646
FRK	ENSG00000111816	0.0	0.511823837973061	0.265721050675636	0.269182403630569	0.425946465855371	0.328737434493903	0.32077449457436
NT5DC1	ENSG00000178425	0.403665187861087	0.420114854341019	0.594067974996919	0.499977632440978	0.662160967875519	0.913842984782772	0.839894502049655
TSPYL4	ENSG00000187189	0.281616406742348	0.0294426963706664	0.0900904423992977	0.023417216134633	0.0810564018106096	0.0524886250518459	0.0970478471854484
DSE	ENSG00000111817	0.0	0.0189659472742581	0.009848411977969	0.0035470224238016	0.0044691118012813	0.0135324211710969	0.0215811390192745
RP3-486I3.7		0.0	0.0049161354912258	0.0112436206587988	0.0	0.0019028041649248	0.0	0.0034591271527802
TSPYL1	ENSG00000189241	1.34036773802738	0.982003869771892	1.39972471917811	1.22471755048586	1.22618310828876	1.38592090660005	1.199959516147
FAM26F	ENSG00000188820	0.0	0.0022143883736219	0.0028861973842122	0.154384111513843	0.0155527764952304	0.0	0.0180396514586278
